coin,date,volume,price,market_cap
xem,2016-04-22,60009,0.00159668,14370119.0
xem,2016-04-23,28350,0.0016003,14402699.0
xem,2016-04-24,24652,0.00153936,13854239.0
xem,2016-04-25,37631,0.00153077,13776929.0
xem,2016-04-26,40605,0.00155007,13950629.0
xem,2016-04-27,38727,0.00155753,14017769.0
xem,2016-04-28,67932,0.00162844,14655959.0
xem,2016-04-29,18124,0.00160547,14449229.0
xem,2016-04-30,18388,0.00161704,14553359.0
xem,2016-05-01,18553,0.00159221,14329889.0
xem,2016-05-02,11538,0.00158159,14234309.0
xem,2016-05-03,37640,0.0015625,14062499.0
xem,2016-05-04,8769,0.00157498,14174819.0
xem,2016-05-05,23885,0.00153999,13859909.0
xem,2016-05-06,19062,0.00154041,13863689.0
xem,2016-05-07,20940,0.00155548,13999319.0
xem,2016-05-08,28057,0.00148854,13396859.0
xem,2016-05-09,16857,0.00150106,13509539.0
xem,2016-05-10,23536,0.00151315,13618349.0
xem,2016-05-11,7474,0.00149091,13418189.0
xem,2016-05-12,24641,0.00155654,14008859.0
xem,2016-05-13,28054,0.00155882,14029379.0
xem,2016-05-14,23066,0.00145214,13069259.0
xem,2016-05-15,10108,0.00146045,13144049.0
xem,2016-05-16,23250,0.00155629,14006609.0
xem,2016-05-17,32232,0.00147564,13280759.0
xem,2016-05-18,18325,0.00148611,13374989.0
xem,2016-05-19,27679,0.00144924,13043159.0
xem,2016-05-20,223640,0.00168815,15193349.0
xem,2016-05-21,69197,0.00160356,14432039.0
xem,2016-05-22,33268,0.00162254,14602859.0
xem,2016-05-23,29051,0.00169275,15234749.0
xem,2016-05-24,16426,0.00168372,15153479.0
xem,2016-05-25,43709,0.00162978,14668019.0
xem,2016-05-26,67210,0.00156663,14099669.0
xem,2016-05-27,60505,0.00148816,13393439.0
xem,2016-05-28,45741,0.00165127,14861429.0
xem,2016-05-29,74058,0.00160047,14404229.0
xem,2016-05-30,42308,0.00166771,15009389.0
xem,2016-05-31,169349,0.00187152,16843679.0
xem,2016-06-01,86425,0.00198716,17884439.0
xem,2016-06-02,41918,0.00197348,17761319.0
xem,2016-06-03,33181,0.00197805,17802449.0
xem,2016-06-04,14754,0.0020114,18102599.0
xem,2016-06-05,33062,0.00199545,17959049.0
xem,2016-06-06,19800,0.00199589,17963009.0
xem,2016-06-07,48381,0.00203387,18304829.0
xem,2016-06-08,42412,0.00194977,17547929.0
xem,2016-06-09,58864,0.00183976,16557839.0
xem,2016-06-10,44734,0.00192095,17288549.0
xem,2016-06-11,16935,0.00193713,17434169.0
xem,2016-06-12,57472,0.00203912,18352079.0
xem,2016-06-13,132269,0.00216718,19504619.0
xem,2016-06-14,185897,0.00242495,21824549.0
xem,2016-06-15,95403,0.00238425,21458249.0
xem,2016-06-16,73660,0.00254989,22949009.0
xem,2016-06-17,190433,0.00265453,23890769.0
xem,2016-06-18,179761,0.00280503,25245269.0
xem,2016-06-19,2058400,0.00472556,42530039.0
xem,2016-06-20,1976250,0.00620137,55812329.0
xem,2016-06-21,1600780,0.00467411,42066989.0
xem,2016-06-22,768173,0.00445354,40081859.0
xem,2016-06-23,539938,0.00440593,39653369.0
xem,2016-06-24,1543740,0.00630649,56758409.0
xem,2016-06-25,2075340,0.00721492,64934279.0
xem,2016-06-26,1086110,0.00659196,59327639.0
xem,2016-06-27,1521920,0.00882403,79416269.0
xem,2016-06-28,9624030,0.0122397,110157299.0
xem,2016-06-29,7332080,0.0102625,92362499.0
xem,2016-06-30,3798510,0.0118378,106540199.0
xem,2016-07-01,4282750,0.0107375,96637499.0
xem,2016-07-02,1414360,0.0105357,94821299.0
xem,2016-07-03,1260060,0.010565,95084999.0
xem,2016-07-04,1044400,0.0111918,100726199.0
xem,2016-07-05,1189280,0.0101143,91028699.0
xem,2016-07-06,1114900,0.00969241,87231689.0
xem,2016-07-07,1961820,0.00743669,66930209.0
xem,2016-07-08,1311170,0.00841202,75708179.0
xem,2016-07-09,484913,0.00798909,71901809.0
xem,2016-07-10,352472,0.00820494,73844459.0
xem,2016-07-11,410338,0.00808985,72808649.0
xem,2016-07-12,1643390,0.00907467,81672029.0
xem,2016-07-13,699766,0.00876902,78921179.0
xem,2016-07-14,388021,0.00862398,77615819.0
xem,2016-07-15,985500,0.00807798,72701819.0
xem,2016-07-16,267312,0.00796222,71659979.0
xem,2016-07-17,362931,0.00782599,70433909.0
xem,2016-07-18,211672,0.00749751,67477589.0
xem,2016-07-19,733623,0.00668506,60165539.0
xem,2016-07-20,441364,0.00714074,64266659.0
xem,2016-07-21,345266,0.00685485,61693649.0
xem,2016-07-22,461387,0.00670492,60344279.0
xem,2016-07-23,672701,0.00710102,63909179.0
xem,2016-07-24,225921,0.006784,61055999.0
xem,2016-07-25,191069,0.00692428,62318519.0
xem,2016-07-26,379265,0.0064778,58300199.0
xem,2016-07-27,332098,0.00681572,61341479.0
xem,2016-07-28,174970,0.00659049,59314409.0
xem,2016-07-29,58660,0.00654333,58889969.0
xem,2016-07-30,75426,0.00664484,59803559.0
xem,2016-07-31,138507,0.00671042,60393779.0
xem,2016-08-01,230660,0.00643747,57937229.0
xem,2016-08-02,636324,0.00559732,50375879.0
xem,2016-08-03,559787,0.00506253,45562769.0
xem,2016-08-04,399911,0.00516523,46487069.0
xem,2016-08-05,148067,0.00523363,47102669.0
xem,2016-08-06,175000,0.00526736,47406239.0
xem,2016-08-07,224515,0.00499226,44930339.0
xem,2016-08-08,142735,0.0050355,45319499.0
xem,2016-08-09,599955,0.00558186,50236739.0
xem,2016-08-10,370967,0.00558898,50300819.0
xem,2016-08-11,144624,0.00563114,50680259.0
xem,2016-08-12,583251,0.00668001,60120089.0
xem,2016-08-13,424623,0.00654184,58876559.0
xem,2016-08-14,298525,0.00646296,58166639.0
xem,2016-08-15,161781,0.00641238,57711419.0
xem,2016-08-16,160173,0.00617183,55546469.0
xem,2016-08-17,80635,0.00619585,55762649.0
xem,2016-08-18,151282,0.00634693,57122369.0
xem,2016-08-19,137938,0.00685871,61728389.0
xem,2016-08-20,129433,0.00644784,58030559.0
xem,2016-08-21,85399,0.0062687,56418299.0
xem,2016-08-22,83420,0.00640615,57655349.0
xem,2016-08-23,211326,0.00568312,51148079.0
xem,2016-08-24,73471,0.00566175,50955749.0
xem,2016-08-25,137827,0.00581813,52363169.0
xem,2016-08-26,89821,0.00591018,53191619.0
xem,2016-08-27,172620,0.00566354,50971859.0
xem,2016-08-28,227767,0.0058185,52366499.0
xem,2016-08-29,106380,0.00580351,52231589.0
xem,2016-08-30,119106,0.00591626,53246339.0
xem,2016-08-31,159678,0.00568849,51196409.0
xem,2016-09-01,115114,0.00553943,49854869.0
xem,2016-09-02,72621,0.0055993,50393699.0
xem,2016-09-03,70374,0.00573711,51633989.0
xem,2016-09-04,120905,0.00556589,50093009.0
xem,2016-09-05,85637,0.00566078,50947019.0
xem,2016-09-06,152942,0.00557596,50183639.0
xem,2016-09-07,169897,0.0057813,52031699.0
xem,2016-09-08,88771,0.00562851,50656589.0
xem,2016-09-09,132499,0.00595544,53598959.0
xem,2016-09-10,184141,0.00591628,53246519.0
xem,2016-09-11,43192,0.00588962,53006579.0
xem,2016-09-12,67815,0.00574,51659999.0
xem,2016-09-13,41255,0.00587749,52897409.0
xem,2016-09-14,39531,0.00568747,51187229.0
xem,2016-09-15,93104,0.00561345,50521049.0
xem,2016-09-16,175519,0.00536861,48317489.0
xem,2016-09-17,85341,0.00527321,47458889.0
xem,2016-09-18,107811,0.00515165,46364849.0
xem,2016-09-19,53578,0.00524932,47243879.0
xem,2016-09-20,48040,0.00517682,46591379.0
xem,2016-09-21,93810,0.00537439,48369509.0
xem,2016-09-22,62218,0.00520845,46876049.0
xem,2016-09-23,41630,0.0052274,47046599.0
xem,2016-09-24,16776,0.00519846,46786139.0
xem,2016-09-25,39867,0.00502505,45225449.0
xem,2016-09-26,62499,0.00506307,45567629.0
xem,2016-09-27,254396,0.00462801,41652089.0
xem,2016-09-28,129583,0.00456695,41102549.0
xem,2016-09-29,248854,0.00429323,38639069.0
xem,2016-09-30,210455,0.00423944,38154959.0
xem,2016-10-01,90911,0.00439701,39573089.0
xem,2016-10-02,23814,0.00432981,38968289.0
xem,2016-10-03,35180,0.00424055,38164949.0
xem,2016-10-04,56461,0.00426923,38423069.0
xem,2016-10-05,28195,0.00431304,38817359.0
xem,2016-10-06,30465,0.00441527,39737429.0
xem,2016-10-07,80948,0.00404472,36402479.0
xem,2016-10-08,110666,0.00393396,35405639.0
xem,2016-10-09,38341,0.00388093,34928369.0
xem,2016-10-10,134838,0.00358213,32239169.0
xem,2016-10-11,657411,0.00448668,40380119.0
xem,2016-10-12,201928,0.00395798,35621819.0
xem,2016-10-13,93493,0.004031,36278999.0
